enrolled_days,absence_date,student_id,school_id,type,grade,export_date
47,9/26/2017,100109,1125,UA,2,1-Dec-17
47,11/3/2017,100109,1125,UA,2,1-Dec-17
47,9/18/2017,100109,1125,UA,2,1-Dec-17
47,11/2/2017,100109,1125,UA,2,1-Dec-17
47,9/12/2017,100109,1125,UA,2,1-Dec-17
47,10/19/2017,100109,1125,UA,2,1-Dec-17
47,9/13/2017,100109,1125,UA,2,1-Dec-17
47,11/13/2017,100109,1125,UA,2,1-Dec-17
47,9/20/2017,100109,1125,UA,2,1-Dec-17
47,9/19/2017,100109,1125,UA,2,1-Dec-17
27,10/6/2017,100110,1049,UA,7,1-Dec-17
27,9/27/2017,100110,1049,UA,7,1-Dec-17
27,9/18/2017,100110,1049,UA,7,1-Dec-17
27,10/13/2017,100110,1049,UA,7,1-Dec-17
27,9/28/2017,100110,1049,UA,7,1-Dec-17
27,9/25/2017,100110,1049,UA,7,1-Dec-17
27,9/13/2017,100110,1049,UA,7,1-Dec-17
27,10/4/2017,100110,1049,UA,7,1-Dec-17
27,9/12/2017,100110,1049,UA,7,1-Dec-17
27,9/14/2017,100110,1049,UA,7,1-Dec-17
27,10/12/2017,100110,1049,UA,7,1-Dec-17
27,9/19/2017,100110,1049,UA,7,1-Dec-17
27,9/20/2017,100110,1049,UA,7,1-Dec-17
27,9/11/2017,100110,1049,UA,7,1-Dec-17
27,9/7/2017,100110,1049,UA,7,1-Dec-17
27,10/9/2017,100110,1049,UA,7,1-Dec-17
27,9/15/2017,100110,1049,UA,7,1-Dec-17
27,10/2/2017,100110,1049,UA,7,1-Dec-17
47,10/4/2017,100111,1193,UA,11,1-Dec-17
47,9/27/2017,100111,1193,UA,11,1-Dec-17
47,9/29/2017,100112,1185,UA,5,1-Dec-17
47,10/17/2017,100113,1162,UA,7,1-Dec-17
47,10/11/2017,100113,1162,UA,7,1-Dec-17
47,10/3/2017,100114,1049,UA,1,1-Dec-17
47,9/28/2017,100114,1049,UA,1,1-Dec-17
47,10/12/2017,100115,1061,UA,5,1-Dec-17
47,10/9/2017,100116,1090,UA,7,1-Dec-17
47,10/26/2017,100117,1024,OSS,9,1-Dec-17
47,11/6/2017,100117,1024,UA,9,1-Dec-17
47,9/26/2017,100117,1024,UA,9,1-Dec-17
47,10/25/2017,100117,1024,OSS,9,1-Dec-17
47,10/27/2017,100117,1024,OSS,9,1-Dec-17
47,10/24/2017,100117,1024,OSS,9,1-Dec-17
47,10/23/2017,100117,1024,OSS,9,1-Dec-17
47,11/3/2017,100117,1024,UA,9,1-Dec-17
47,9/19/2017,100118,1084,EA,1,1-Dec-17
47,10/10/2017,100118,1084,EA,1,1-Dec-17
47,10/6/2017,100118,1084,EA,1,1-Dec-17
47,10/6/2017,100119,1061,EA,7,1-Dec-17
47,10/5/2017,100119,1061,EA,7,1-Dec-17
47,10/20/2017,100119,1061,EA,7,1-Dec-17
47,9/12/2017,100119,1061,EA,7,1-Dec-17
47,10/4/2017,100119,1061,EA,7,1-Dec-17
47,9/13/2017,100119,1061,EA,7,1-Dec-17
47,10/11/2017,100119,1061,UA,7,1-Dec-17
47,9/13/2017,100120,1091,EA,4,1-Dec-17
47,9/14/2017,100120,1091,EA,4,1-Dec-17
47,10/30/2017,100120,1091,UA,4,1-Dec-17
47,10/16/2017,100120,1091,UA,4,1-Dec-17
47,10/31/2017,100121,1112,EA,6,1-Dec-17
47,10/30/2017,100121,1112,EA,6,1-Dec-17
47,10/18/2017,100122,1111,UA,2,1-Dec-17
47,9/15/2017,100122,1111,UA,2,1-Dec-17
47,10/4/2017,100123,1018,EA,2,1-Dec-17
38,10/16/2017,100124,1036,UA,5,1-Dec-17
47,9/8/2017,100125,1118,EA,10,1-Dec-17
47,9/11/2017,100125,1118,EA,10,1-Dec-17
47,11/13/2017,100125,1118,EA,10,1-Dec-17
47,10/24/2017,100126,1032,UA,1,1-Dec-17
47,9/8/2017,100126,1032,UA,1,1-Dec-17
47,10/12/2017,100126,1032,UA,1,1-Dec-17
47,10/3/2017,100126,1032,EA,1,1-Dec-17
47,10/11/2017,100126,1032,UA,1,1-Dec-17
47,10/16/2017,100128,1090,UA,1,1-Dec-17
47,10/9/2017,100128,1090,UA,1,1-Dec-17
47,10/20/2017,100128,1090,UA,1,1-Dec-17
47,11/13/2017,100128,1090,UA,1,1-Dec-17
47,9/12/2017,100128,1090,UA,1,1-Dec-17
47,11/8/2017,100128,1090,UA,1,1-Dec-17
47,11/9/2017,100129,1046,EA,11,1-Dec-17
47,9/6/2017,100129,1046,EA,11,1-Dec-17
47,11/8/2017,100129,1046,EA,11,1-Dec-17
41,9/19/2017,100130,1164,UA,6,1-Dec-17
41,11/14/2017,100130,1164,UA,6,1-Dec-17
41,10/23/2017,100130,1164,UA,6,1-Dec-17
41,10/4/2017,100130,1164,UA,6,1-Dec-17
41,10/26/2017,100130,1164,UA,6,1-Dec-17
41,10/12/2017,100130,1164,UA,6,1-Dec-17
41,9/27/2017,100130,1164,UA,6,1-Dec-17
41,10/30/2017,100130,1164,UA,6,1-Dec-17
41,11/1/2017,100130,1164,UA,6,1-Dec-17
41,10/9/2017,100130,1164,UA,6,1-Dec-17
41,9/29/2017,100130,1164,UA,6,1-Dec-17
41,11/3/2017,100130,1164,UA,6,1-Dec-17
41,10/25/2017,100130,1164,UA,6,1-Dec-17
41,10/24/2017,100130,1164,UA,6,1-Dec-17
41,10/27/2017,100130,1164,UA,6,1-Dec-17
41,9/26/2017,100130,1164,UA,6,1-Dec-17
41,10/5/2017,100130,1164,UA,6,1-Dec-17
41,11/6/2017,100130,1164,UA,6,1-Dec-17
41,10/19/2017,100130,1164,UA,6,1-Dec-17
41,11/9/2017,100130,1164,UA,6,1-Dec-17
41,9/25/2017,100130,1164,UA,6,1-Dec-17
41,10/17/2017,100130,1164,UA,6,1-Dec-17
41,9/28/2017,100130,1164,UA,6,1-Dec-17
41,10/16/2017,100130,1164,UA,6,1-Dec-17
41,10/2/2017,100130,1164,UA,6,1-Dec-17
41,10/11/2017,100130,1164,UA,6,1-Dec-17
41,10/20/2017,100130,1164,UA,6,1-Dec-17
41,11/2/2017,100130,1164,UA,6,1-Dec-17
41,10/10/2017,100130,1164,UA,6,1-Dec-17
41,10/18/2017,100130,1164,UA,6,1-Dec-17
41,9/20/2017,100130,1164,UA,6,1-Dec-17
41,10/31/2017,100130,1164,UA,6,1-Dec-17
41,11/8/2017,100130,1164,UA,6,1-Dec-17
41,10/6/2017,100130,1164,UA,6,1-Dec-17
41,10/3/2017,100130,1164,UA,6,1-Dec-17
47,10/27/2017,100131,1061,UA,4,1-Dec-17
47,10/12/2017,100131,1061,UA,4,1-Dec-17
47,11/1/2017,100131,1061,UA,4,1-Dec-17
47,11/2/2017,100132,1164,UA,8,1-Dec-17
47,10/9/2017,100132,1164,UA,8,1-Dec-17
47,9/26/2017,100133,1112,UA,9,1-Dec-17
47,11/9/2017,100133,1112,UA,9,1-Dec-17
47,10/9/2017,100133,1112,UA,9,1-Dec-17
47,10/27/2017,100133,1112,UA,9,1-Dec-17
47,9/25/2017,100134,1084,EA,4,1-Dec-17
47,10/27/2017,100135,1144,UA,1,1-Dec-17
47,11/14/2017,100135,1144,UA,1,1-Dec-17
47,10/24/2017,100135,1144,UA,1,1-Dec-17
47,10/30/2017,100135,1144,UA,1,1-Dec-17
47,10/12/2017,100136,1013,UA,12,1-Dec-17
47,10/9/2017,100137,1098,UA,10,1-Dec-17
47,10/2/2017,100137,1098,UA,10,1-Dec-17
47,9/29/2017,100137,1098,UA,10,1-Dec-17
47,10/23/2017,100137,1098,UA,10,1-Dec-17
47,10/10/2017,100137,1098,UA,10,1-Dec-17
47,11/13/2017,100138,1098,UA,1,1-Dec-17
47,10/31/2017,100139,1083,UA,5,1-Dec-17
47,10/10/2017,100139,1083,UA,5,1-Dec-17
47,11/13/2017,100140,1023,UA,12,1-Dec-17
47,10/9/2017,100141,1051,UA,11,1-Dec-17
47,10/12/2017,100141,1051,UA,11,1-Dec-17
47,11/9/2017,100141,1051,UA,11,1-Dec-17
47,11/13/2017,100141,1051,UA,11,1-Dec-17
47,9/20/2017,100141,1051,UA,11,1-Dec-17
47,11/3/2017,100142,1193,EA,10,1-Dec-17
47,10/18/2017,100143,1024,UA,4,1-Dec-17
47,10/31/2017,100143,1024,UA,4,1-Dec-17
47,10/4/2017,100143,1024,UA,4,1-Dec-17
47,9/20/2017,100143,1024,UA,4,1-Dec-17
47,10/24/2017,100143,1024,OSS,4,1-Dec-17
47,11/2/2017,100143,1024,UA,4,1-Dec-17
47,11/3/2017,100143,1024,UA,4,1-Dec-17
47,11/1/2017,100143,1024,UA,4,1-Dec-17
47,11/9/2017,100143,1024,UA,4,1-Dec-17
47,10/30/2017,100143,1024,UA,4,1-Dec-17
47,10/23/2017,100143,1024,OSS,4,1-Dec-17
47,11/14/2017,100143,1024,UA,4,1-Dec-17
47,10/27/2017,100143,1024,OSS,4,1-Dec-17
47,10/12/2017,100143,1024,UA,4,1-Dec-17
47,10/25/2017,100143,1024,OSS,4,1-Dec-17
47,10/26/2017,100143,1024,OSS,4,1-Dec-17
32,10/9/2017,100144,1125,UA,10,1-Dec-17
47,11/13/2017,100145,1118,EA,5,1-Dec-17
47,10/5/2017,100146,1061,EA,5,1-Dec-17
47,9/19/2017,100147,1194,UA,6,1-Dec-17
47,10/4/2017,100148,1112,UA,5,1-Dec-17
47,10/9/2017,100148,1112,UA,5,1-Dec-17
47,9/28/2017,100148,1112,UA,5,1-Dec-17
47,10/20/2017,100148,1112,UA,5,1-Dec-17
47,10/3/2017,100148,1112,UA,5,1-Dec-17
47,10/13/2017,100148,1112,UA,5,1-Dec-17
47,9/14/2017,100148,1112,UA,5,1-Dec-17
47,10/6/2017,100148,1112,UA,5,1-Dec-17
47,9/27/2017,100148,1112,UA,5,1-Dec-17
47,10/12/2017,100148,1112,UA,5,1-Dec-17
47,10/10/2017,100148,1112,UA,5,1-Dec-17
47,11/2/2017,100148,1112,UA,5,1-Dec-17
47,10/30/2017,100148,1112,UA,5,1-Dec-17
47,9/18/2017,100148,1112,UA,5,1-Dec-17
47,9/29/2017,100148,1112,UA,5,1-Dec-17
47,10/27/2017,100148,1112,UA,5,1-Dec-17
47,10/5/2017,100148,1112,UA,5,1-Dec-17
47,10/19/2017,100148,1112,UA,5,1-Dec-17
47,10/26/2017,100148,1112,UA,5,1-Dec-17
47,9/13/2017,100148,1112,UA,5,1-Dec-17
47,10/17/2017,100148,1112,UA,5,1-Dec-17
47,9/11/2017,100148,1112,UA,5,1-Dec-17
47,10/23/2017,100148,1112,UA,5,1-Dec-17
47,9/8/2017,100148,1112,UA,5,1-Dec-17
47,11/14/2017,100148,1112,UA,5,1-Dec-17
47,10/31/2017,100148,1112,UA,5,1-Dec-17
47,10/18/2017,100148,1112,UA,5,1-Dec-17
47,11/2/2017,100149,1061,UA,2,1-Dec-17
47,10/25/2017,100149,1061,UA,2,1-Dec-17
47,10/13/2017,100149,1061,UA,2,1-Dec-17
47,9/13/2017,100149,1061,UA,2,1-Dec-17
47,11/14/2017,100149,1061,UA,2,1-Dec-17
47,11/1/2017,100149,1061,UA,2,1-Dec-17
47,10/3/2017,100149,1061,UA,2,1-Dec-17
47,11/9/2017,100149,1061,UA,2,1-Dec-17
47,10/2/2017,100149,1061,UA,2,1-Dec-17
47,9/25/2017,100149,1061,UA,2,1-Dec-17
47,11/13/2017,100149,1061,UA,2,1-Dec-17
47,10/9/2017,100149,1061,UA,2,1-Dec-17
47,11/3/2017,100150,1061,UA,1,1-Dec-17
47,11/14/2017,100150,1061,UA,1,1-Dec-17
47,11/2/2017,100150,1061,UA,1,1-Dec-17
47,10/23/2017,100150,1061,UA,1,1-Dec-17
47,9/29/2017,100150,1061,UA,1,1-Dec-17
47,10/20/2017,100150,1061,UA,1,1-Dec-17
47,10/12/2017,100150,1061,UA,1,1-Dec-17
47,10/5/2017,100150,1061,UA,1,1-Dec-17
47,10/19/2017,100150,1061,UA,1,1-Dec-17
47,10/13/2017,100150,1061,UA,1,1-Dec-17
47,10/10/2017,100150,1061,UA,1,1-Dec-17
47,10/6/2017,100150,1061,UA,1,1-Dec-17
47,10/18/2017,100150,1061,UA,1,1-Dec-17
47,10/3/2017,100150,1061,UA,1,1-Dec-17
47,10/4/2017,100150,1061,UA,1,1-Dec-17
47,10/26/2017,100150,1061,UA,1,1-Dec-17
47,10/9/2017,100150,1061,UA,1,1-Dec-17
47,9/27/2017,100150,1061,UA,1,1-Dec-17
47,11/8/2017,100150,1061,UA,1,1-Dec-17
47,11/9/2017,100150,1061,UA,1,1-Dec-17
47,10/31/2017,100150,1061,UA,1,1-Dec-17
47,9/26/2017,100150,1061,UA,1,1-Dec-17
47,11/1/2017,100150,1061,UA,1,1-Dec-17
47,9/28/2017,100150,1061,UA,1,1-Dec-17
47,10/24/2017,100150,1061,UA,1,1-Dec-17
47,9/25/2017,100150,1061,UA,1,1-Dec-17
47,10/2/2017,100150,1061,UA,1,1-Dec-17
47,10/25/2017,100150,1061,UA,1,1-Dec-17
47,10/30/2017,100150,1061,UA,1,1-Dec-17
47,11/6/2017,100150,1061,UA,1,1-Dec-17
47,10/16/2017,100150,1061,UA,1,1-Dec-17
47,10/27/2017,100150,1061,UA,1,1-Dec-17
47,10/17/2017,100150,1061,UA,1,1-Dec-17
47,10/11/2017,100150,1061,UA,1,1-Dec-17
47,11/13/2017,100151,1090,UA,8,1-Dec-17
47,10/24/2017,100151,1090,UA,8,1-Dec-17
47,11/1/2017,100151,1090,UA,8,1-Dec-17
47,11/8/2017,100151,1090,UA,8,1-Dec-17
47,10/26/2017,100151,1090,UA,8,1-Dec-17
47,10/12/2017,100151,1090,UA,8,1-Dec-17
47,10/10/2017,100151,1090,OSS,8,1-Dec-17
47,10/27/2017,100151,1090,UA,8,1-Dec-17
47,11/3/2017,100151,1090,UA,8,1-Dec-17
47,9/25/2017,100151,1090,UA,8,1-Dec-17
47,10/23/2017,100151,1090,UA,8,1-Dec-17
47,9/27/2017,100151,1090,OSS,8,1-Dec-17
47,9/29/2017,100151,1090,OSS,8,1-Dec-17
47,10/19/2017,100151,1090,UA,8,1-Dec-17
47,9/6/2017,100151,1090,UA,8,1-Dec-17
47,10/3/2017,100151,1090,OSS,8,1-Dec-17
47,10/31/2017,100151,1090,UA,8,1-Dec-17
47,9/28/2017,100151,1090,OSS,8,1-Dec-17
47,11/9/2017,100151,1090,UA,8,1-Dec-17
47,10/2/2017,100151,1090,OSS,8,1-Dec-17
47,10/6/2017,100151,1090,OSS,8,1-Dec-17
47,10/20/2017,100151,1090,UA,8,1-Dec-17
47,10/5/2017,100151,1090,OSS,8,1-Dec-17
47,11/6/2017,100151,1090,UA,8,1-Dec-17
47,10/9/2017,100151,1090,OSS,8,1-Dec-17
47,10/31/2017,100152,1084,UA,1,1-Dec-17
47,9/13/2017,100153,1061,UA,10,1-Dec-17
47,11/14/2017,100153,1061,UA,10,1-Dec-17
47,10/23/2017,100153,1061,UA,10,1-Dec-17
47,10/13/2017,100154,1118,EA,2,1-Dec-17
47,10/5/2017,100155,1183,EA,8,1-Dec-17
47,10/12/2017,100155,1183,EA,8,1-Dec-17
47,10/10/2017,100156,1065,UA,5,1-Dec-17
47,10/31/2017,100157,1164,UA,7,1-Dec-17
47,9/28/2017,100157,1164,UA,7,1-Dec-17
47,9/6/2017,100158,1105,UA,11,1-Dec-17
47,10/5/2017,100159,1112,UA,4,1-Dec-17
47,10/13/2017,100159,1112,UA,4,1-Dec-17
47,10/9/2017,100160,1162,UA,8,1-Dec-17
47,10/27/2017,100160,1162,UA,8,1-Dec-17
44,10/4/2017,100161,1049,UA,8,1-Dec-17
44,9/27/2017,100161,1049,UA,8,1-Dec-17
44,10/23/2017,100161,1049,UA,8,1-Dec-17
44,9/19/2017,100161,1049,UA,8,1-Dec-17
47,10/3/2017,100162,1051,UA,3,1-Dec-17
47,10/19/2017,100162,1051,EA,3,1-Dec-17
47,10/20/2017,100162,1051,UA,3,1-Dec-17
47,10/23/2017,100162,1051,UA,3,1-Dec-17
47,9/28/2017,100162,1051,UA,3,1-Dec-17
47,10/16/2017,100163,1045,UA,11,1-Dec-17
47,9/26/2017,100163,1045,UA,11,1-Dec-17
47,9/18/2017,100163,1045,UA,11,1-Dec-17
47,11/2/2017,100163,1045,UA,11,1-Dec-17
47,11/13/2017,100164,1023,EA,4,1-Dec-17
22,11/2/2017,100165,1024,UA,11,1-Dec-17
22,11/3/2017,100165,1024,UA,11,1-Dec-17
22,10/31/2017,100165,1024,UA,11,1-Dec-17
22,10/30/2017,100165,1024,UA,11,1-Dec-17
22,11/1/2017,100165,1024,UA,11,1-Dec-17
47,10/17/2017,100166,1118,EA,5,1-Dec-17
47,10/5/2017,100167,1083,EA,7,1-Dec-17
47,9/18/2017,100168,1111,EA,2,1-Dec-17
47,11/9/2017,100169,1111,UA,8,1-Dec-17
47,9/19/2017,100169,1111,UA,8,1-Dec-17
47,10/24/2017,100170,1141,UA,9,1-Dec-17
47,10/19/2017,100170,1141,UA,9,1-Dec-17
47,10/16/2017,100170,1141,UA,9,1-Dec-17
47,10/11/2017,100171,1025,EA,6,1-Dec-17
47,10/26/2017,100172,1091,EA,6,1-Dec-17
47,10/25/2017,100172,1091,EA,6,1-Dec-17
47,10/16/2017,100172,1091,EA,6,1-Dec-17
47,11/8/2017,100172,1091,EA,6,1-Dec-17
47,9/27/2017,100172,1091,EA,6,1-Dec-17
47,9/19/2017,100172,1091,UA,6,1-Dec-17
47,9/8/2017,100173,1112,UA,3,1-Dec-17
47,11/13/2017,100174,1084,UA,4,1-Dec-17
47,9/8/2017,100174,1084,EA,4,1-Dec-17
47,10/2/2017,100175,1013,UA,1,1-Dec-17
47,9/29/2017,100175,1013,UA,1,1-Dec-17
47,9/27/2017,100175,1013,UA,1,1-Dec-17
47,10/4/2017,100175,1013,UA,1,1-Dec-17
47,10/17/2017,100175,1013,UA,1,1-Dec-17
47,11/14/2017,100175,1013,UA,1,1-Dec-17
47,10/11/2017,100175,1013,UA,1,1-Dec-17
47,9/12/2017,100175,1013,UA,1,1-Dec-17
47,9/28/2017,100175,1013,UA,1,1-Dec-17
47,10/9/2017,100175,1013,UA,1,1-Dec-17
47,9/25/2017,100175,1013,UA,1,1-Dec-17
47,9/26/2017,100175,1013,UA,1,1-Dec-17
47,10/5/2017,100175,1013,UA,1,1-Dec-17
47,10/10/2017,100175,1013,UA,1,1-Dec-17
47,9/7/2017,100175,1013,UA,1,1-Dec-17
47,10/12/2017,100175,1013,UA,1,1-Dec-17
47,10/27/2017,100176,1144,UA,1,1-Dec-17
47,9/11/2017,100177,1061,UA,9,1-Dec-17
47,10/12/2017,100177,1061,UA,9,1-Dec-17
47,9/20/2017,100178,1124,UA,9,1-Dec-17
47,10/30/2017,100178,1124,UA,9,1-Dec-17
47,11/8/2017,100179,1187,UA,10,1-Dec-17
47,9/26/2017,100179,1187,EA,10,1-Dec-17
47,10/24/2017,100179,1187,EA,10,1-Dec-17
47,9/25/2017,100179,1187,EA,10,1-Dec-17
47,9/27/2017,100179,1187,EA,10,1-Dec-17
47,11/13/2017,100179,1187,UA,10,1-Dec-17
47,9/18/2017,100179,1187,UA,10,1-Dec-17
47,10/12/2017,100179,1187,UA,10,1-Dec-17
47,11/6/2017,100179,1187,UA,10,1-Dec-17
47,10/25/2017,100179,1187,EA,10,1-Dec-17
47,9/12/2017,100179,1187,EA,10,1-Dec-17
44,10/25/2017,100180,1162,UA,11,1-Dec-17
44,11/9/2017,100180,1162,UA,11,1-Dec-17
44,10/17/2017,100180,1162,UA,11,1-Dec-17
44,10/20/2017,100180,1162,UA,11,1-Dec-17
44,10/16/2017,100180,1162,UA,11,1-Dec-17
44,11/6/2017,100180,1162,UA,11,1-Dec-17
47,10/18/2017,100181,1067,OSS,1,1-Dec-17
47,10/17/2017,100181,1067,OSS,1,1-Dec-17
47,10/26/2017,100181,1067,EA,1,1-Dec-17
47,10/19/2017,100181,1067,OSS,1,1-Dec-17
47,10/23/2017,100182,1019,UA,3,1-Dec-17
47,10/24/2017,100182,1019,UA,3,1-Dec-17
47,9/7/2017,100182,1019,UA,3,1-Dec-17
47,11/2/2017,100182,1019,UA,3,1-Dec-17
47,10/20/2017,100182,1019,UA,3,1-Dec-17
47,11/1/2017,100182,1019,UA,3,1-Dec-17
47,9/8/2017,100182,1019,UA,3,1-Dec-17
47,9/28/2017,100182,1019,UA,3,1-Dec-17
47,10/25/2017,100182,1019,UA,3,1-Dec-17
47,9/26/2017,100182,1019,UA,3,1-Dec-17
47,10/26/2017,100182,1019,UA,3,1-Dec-17
47,10/5/2017,100182,1019,UA,3,1-Dec-17
47,9/11/2017,100182,1019,UA,3,1-Dec-17
47,11/3/2017,100182,1019,UA,3,1-Dec-17
47,11/13/2017,100182,1019,UA,3,1-Dec-17
47,10/4/2017,100182,1019,UA,3,1-Dec-17
47,10/31/2017,100182,1019,UA,3,1-Dec-17
47,10/30/2017,100182,1019,UA,3,1-Dec-17
47,11/9/2017,100182,1019,UA,3,1-Dec-17
47,9/20/2017,100182,1019,UA,3,1-Dec-17
47,10/9/2017,100182,1019,UA,3,1-Dec-17
47,10/17/2017,100182,1019,UA,3,1-Dec-17
47,10/27/2017,100182,1019,UA,3,1-Dec-17
47,10/3/2017,100182,1019,UA,3,1-Dec-17
47,10/11/2017,100182,1019,UA,3,1-Dec-17
47,10/2/2017,100182,1019,UA,3,1-Dec-17
47,10/13/2017,100183,1166,UA,9,1-Dec-17
47,10/6/2017,100183,1166,UA,9,1-Dec-17
47,9/29/2017,100183,1166,UA,9,1-Dec-17
47,11/3/2017,100183,1166,UA,9,1-Dec-17
47,10/26/2017,100184,1046,EA,5,1-Dec-17
47,9/15/2017,100185,1072,EA,5,1-Dec-17
47,9/12/2017,100185,1072,EA,5,1-Dec-17
47,10/16/2017,100186,1061,EA,5,1-Dec-17
47,10/24/2017,100187,1194,EA,11,1-Dec-17
47,11/9/2017,100188,1105,UA,1,1-Dec-17
47,10/18/2017,100189,1175,UA,12,1-Dec-17
47,11/6/2017,100189,1175,UA,12,1-Dec-17
47,11/2/2017,100190,1098,EA,3,1-Dec-17
47,9/25/2017,100191,1061,UA,2,1-Dec-17
47,9/15/2017,100192,1048,EA,10,1-Dec-17
47,9/14/2017,100192,1048,EA,10,1-Dec-17
47,10/24/2017,100193,1051,UA,8,1-Dec-17
47,10/26/2017,100193,1051,UA,8,1-Dec-17
47,11/3/2017,100193,1051,UA,8,1-Dec-17
47,10/11/2017,100194,1061,UA,12,1-Dec-17
47,10/9/2017,100194,1061,UA,12,1-Dec-17
47,9/18/2017,100194,1061,UA,12,1-Dec-17
47,9/18/2017,100195,1061,UA,6,1-Dec-17
47,9/19/2017,100195,1061,UA,6,1-Dec-17
47,11/3/2017,100195,1061,UA,6,1-Dec-17
47,9/13/2017,100196,1187,EA,11,1-Dec-17
47,11/9/2017,100196,1187,UA,11,1-Dec-17
47,9/29/2017,100196,1187,EA,11,1-Dec-17
47,10/31/2017,100197,1131,EA,9,1-Dec-17
47,11/13/2017,100197,1131,UA,9,1-Dec-17
47,11/1/2017,100197,1131,EA,9,1-Dec-17
47,9/19/2017,100198,1061,UA,7,1-Dec-17
47,10/11/2017,100198,1061,UA,7,1-Dec-17
47,9/28/2017,100198,1061,EA,7,1-Dec-17
47,9/29/2017,100198,1061,EA,7,1-Dec-17
47,10/27/2017,100199,1128,EA,4,1-Dec-17
47,10/6/2017,100199,1128,UA,4,1-Dec-17
47,10/20/2017,100199,1128,EA,4,1-Dec-17
47,9/26/2017,100199,1128,UA,4,1-Dec-17
47,10/9/2017,100200,1131,UA,2,1-Dec-17
47,11/3/2017,100200,1131,UA,2,1-Dec-17
47,11/13/2017,100201,1118,EA,3,1-Dec-17
47,11/3/2017,100201,1118,EA,3,1-Dec-17
47,9/18/2017,100202,1024,UA,3,1-Dec-17
47,10/3/2017,100202,1024,UA,3,1-Dec-17
47,10/9/2017,100202,1024,UA,3,1-Dec-17
47,10/13/2017,100202,1024,UA,3,1-Dec-17
47,11/1/2017,100202,1024,UA,3,1-Dec-17
47,11/8/2017,100202,1024,UA,3,1-Dec-17
47,9/13/2017,100202,1024,UA,3,1-Dec-17
47,9/19/2017,100202,1024,UA,3,1-Dec-17
47,11/14/2017,100202,1024,UA,3,1-Dec-17
47,10/16/2017,100202,1024,UA,3,1-Dec-17
47,9/7/2017,100202,1024,UA,3,1-Dec-17
47,9/8/2017,100202,1024,UA,3,1-Dec-17
47,11/6/2017,100202,1024,UA,3,1-Dec-17
47,9/20/2017,100202,1024,UA,3,1-Dec-17
47,11/9/2017,100202,1024,UA,3,1-Dec-17
47,10/3/2017,100203,1105,EA,9,1-Dec-17
47,10/9/2017,100203,1105,EA,9,1-Dec-17
47,11/9/2017,100203,1105,UA,9,1-Dec-17
47,9/19/2017,100204,1141,UA,6,1-Dec-17
47,11/2/2017,100205,1051,EA,4,1-Dec-17
47,10/16/2017,100205,1051,EA,4,1-Dec-17
47,10/4/2017,100206,1108,UA,11,1-Dec-17
47,10/5/2017,100206,1108,UA,11,1-Dec-17
47,9/15/2017,100207,1024,EA,1,1-Dec-17
47,10/25/2017,100207,1024,UA,1,1-Dec-17
47,10/10/2017,100208,1061,EA,7,1-Dec-17
47,10/11/2017,100208,1061,EA,7,1-Dec-17
47,10/9/2017,100208,1061,EA,7,1-Dec-17
47,9/25/2017,100208,1061,EA,7,1-Dec-17
46,10/30/2017,100209,1019,UA,2,1-Dec-17
46,11/13/2017,100209,1019,UA,2,1-Dec-17
46,10/3/2017,100209,1019,UA,2,1-Dec-17
46,10/24/2017,100209,1019,UA,2,1-Dec-17
46,10/9/2017,100209,1019,UA,2,1-Dec-17
46,10/26/2017,100209,1019,UA,2,1-Dec-17
46,10/17/2017,100209,1019,UA,2,1-Dec-17
46,11/2/2017,100209,1019,UA,2,1-Dec-17
46,10/27/2017,100209,1019,UA,2,1-Dec-17
47,10/13/2017,100210,1164,UA,5,1-Dec-17
47,11/9/2017,100210,1164,UA,5,1-Dec-17
47,10/16/2017,100210,1164,UA,5,1-Dec-17
47,11/8/2017,100210,1164,UA,5,1-Dec-17
47,10/10/2017,100210,1164,UA,5,1-Dec-17
47,9/14/2017,100210,1164,UA,5,1-Dec-17
47,10/5/2017,100210,1164,UA,5,1-Dec-17
47,9/15/2017,100210,1164,UA,5,1-Dec-17
47,10/4/2017,100211,1124,EA,2,1-Dec-17
47,11/9/2017,100211,1124,UA,2,1-Dec-17
47,11/13/2017,100211,1124,EA,2,1-Dec-17
46,10/27/2017,100212,1019,UA,2,1-Dec-17
46,10/26/2017,100212,1019,UA,2,1-Dec-17
47,10/30/2017,100213,1019,UA,1,1-Dec-17
47,10/9/2017,100213,1019,UA,1,1-Dec-17
47,9/26/2017,100213,1019,UA,1,1-Dec-17
47,11/1/2017,100213,1019,UA,1,1-Dec-17
47,9/27/2017,100214,1124,EA,7,1-Dec-17
47,11/9/2017,100214,1124,UA,7,1-Dec-17
47,11/13/2017,100215,1128,UA,6,1-Dec-17
47,9/14/2017,100215,1128,UA,6,1-Dec-17
47,10/19/2017,100215,1128,EA,6,1-Dec-17
47,9/14/2017,100216,1164,EA,2,1-Dec-17
47,10/6/2017,100216,1164,UA,2,1-Dec-17
47,10/30/2017,100217,1048,UA,5,1-Dec-17
47,10/9/2017,100217,1048,EA,5,1-Dec-17
47,10/26/2017,100217,1048,EA,5,1-Dec-17
47,9/25/2017,100217,1048,EA,5,1-Dec-17
47,10/13/2017,100218,1061,UA,8,1-Dec-17
47,11/9/2017,100219,1175,UA,6,1-Dec-17
47,9/25/2017,100220,1185,EA,8,1-Dec-17
47,9/14/2017,100220,1185,EA,8,1-Dec-17
